year,activity,employment,output
2035,GOV_admn_gov,60832,16922440849
2035,GOV_offc_off,97056,0
2035,HIED_hied_off_inst,51138,4161241503
2035,HLTH_care_inst,87620,6394913246
2035,HLTH_hosp_hosp,98387,19493536985
2035,HLTH_othr_off_li,182931,27269300170
2035,HOSP_acc_acc,26996,3102104092
2035,HOSP_eat_ret_acc,239962,17236373306
2035,INFO_info_off,43603,0
2035,INFO_info_off_li,8907,24686394565
2035,K12_k12_k12,120263,19522122144
2035,K12_k12_off,40169,0
2035,MFG_food_hi,16020,13002528783
2035,MFG_food_li,16154,13002528783
2035,MFG_htec_hi,2837,17194713534
2035,MFG_htec_li,2604,17194713534
2035,MFG_hvtw_hi,17979,19092840703
2035,MFG_hvtw_li,18134,19092840703
2035,MFG_lvtw_hi,11422,17066645157
2035,MFG_offc_off,123204,0
2035,MFG_wdppr_hi,20926,9770851260
2035,RES_agmin_ag,60891,8963843840
2035,RES_forst_log,6348,1059658787
2035,RES_offc_off,39298,0
2035,RET_auto_ret,76005,10814212297
2035,RET_nstor_off,34701,5113611304
2035,RET_stor_off,45147,0
2035,RET_stor_ret,181931,21395565246
2035,SERV_bus_off,189198,31884958173
2035,SERV_home_xxx,27407,441682571
2035,SERV_nonp_off_inst,123444,8718450481
2035,SERV_site_li,86985,7073744494
2035,SERV_stor_ret,90477,4907624518
2035,SERV_tech_off,276784,38644938458
2035,TRNS_trns_off,45109,0
2035,TRNS_trns_ware,66286,23832073740
2035,UTL_othr_off,14726,0
2035,UTL_othr_off_li,17755,13917015907
2035,WHSL_offc_off,24343,0
2035,WHSL_whsl_ware,75747,28240418219
2036,CNST_main_xxx,33698,6539590349
2036,CNST_nres_xxx,35223,5700274832
2036,CNST_offc_off,78635,0
2036,CNST_othr_xxx,42231,7026202088
2036,CNST_res_xxx,41011,10854818765
2036,ENGY_elec_hi,4109,23726117716
2036,ENGY_ngas_hi,704,2280609965
2036,ENGY_offc_off,20672,0
2036,ENGY_ptrl_hi,7491,6735646014
2036,ENT_ent_ret,80372,5609800420
2036,FIRE_fnin_off,115670,31363432761
2036,FIRE_real_off,125156,33229766093
2036,GOV_admn_gov,61190,17264757746
2036,GOV_offc_off,97628,0
2036,HIED_hied_off_inst,50936,4239253063
2036,HLTH_care_inst,88334,6571294864
2036,HLTH_hosp_hosp,99188,20031198944
2036,HLTH_othr_off_li,184422,28021429728
2036,HOSP_acc_acc,27121,3164855243
2036,HOSP_eat_ret_acc,241076,17585040610
2036,INFO_info_off,43703,0
2036,INFO_info_off_li,8928,25114585075
2036,K12_k12_k12,119789,19888106958
2036,K12_k12_off,40010,0
2036,MFG_food_hi,16034,13232246755
2036,MFG_food_li,16168,13232246755
2036,MFG_htec_hi,2837,17791266185
2036,MFG_htec_li,2604,17791266185
2036,MFG_hvtw_hi,17922,19619469878
2036,MFG_hvtw_li,18076,19619469878
2036,MFG_lvtw_hi,11330,17365435732
2036,MFG_offc_off,123159,0
2036,MFG_wdppr_hi,21296,9902404686
2036,RES_agmin_ag,60903,9113290717
2036,RES_forst_log,6420,1076847212
2036,RES_offc_off,39343,0
2036,RET_auto_ret,76010,11045455174
2036,RET_nstor_off,35038,5228882805
2036,RET_stor_off,45505,0
2036,RET_stor_ret,183373,21877866061
2036,SERV_bus_off,191063,32529945503
2036,SERV_home_xxx,27426,450617181
2036,SERV_nonp_off_inst,124001,8894812327
2036,SERV_site_li,87875,7215100085
2036,SERV_stor_ret,90768,5006045226
2036,SERV_tech_off,279060,39426670568
2036,TRNS_trns_off,44639,0
2036,TRNS_trns_ware,65596,24333555796
2036,UTL_othr_off,14771,0
2036,UTL_othr_off_li,17810,14207243923
2036,WHSL_offc_off,24214,0
2036,WHSL_whsl_ware,75345,28844229780
2037,CNST_main_xxx,34314,6650278167
2037,CNST_nres_xxx,35867,5811255585
2037,CNST_offc_off,80072,0
2037,CNST_othr_xxx,43003,7162997808
2037,CNST_res_xxx,41761,10963470208
2037,ENGY_elec_hi,4084,24225156675
2037,ENGY_ngas_hi,700,2328578757
2037,ENGY_offc_off,20560,0
2037,ENGY_ptrl_hi,7454,6879682147
2037,ENT_ent_ret,81259,5724784081
2037,FIRE_fnin_off,116170,31963705633
2037,FIRE_real_off,124901,33865759203
2037,GOV_admn_gov,61565,17618632195
2037,GOV_offc_off,98226,0
2037,HIED_hied_off_inst,50740,4321475965
2037,HLTH_care_inst,89087,6751270431
2037,HLTH_hosp_hosp,100034,20579816298
2037,HLTH_othr_off_li,185994,28788884670
2037,HOSP_acc_acc,27311,3229725045
2037,HOSP_eat_ret_acc,242761,17945479873
2037,INFO_info_off,43822,0
2037,INFO_info_off_li,8952,25563690302
2037,K12_k12_k12,119327,20273848941
2037,K12_k12_off,39856,0
2037,MFG_food_hi,16041,13464902504
2037,MFG_food_li,16175,13464902504
2037,MFG_htec_hi,2841,18494764304
2037,MFG_htec_li,2607,18494764304
2037,MFG_hvtw_hi,17870,20155560119
2037,MFG_hvtw_li,18024,20155560119
2037,MFG_lvtw_hi,11231,17664864933
2037,MFG_offc_off,123045,0
2037,MFG_wdppr_hi,21435,10019084917
2037,RES_agmin_ag,60905,9262972006
2037,RES_forst_log,6444,1094110188
2037,RES_offc_off,39357,0
2037,RET_auto_ret,75928,11284119382
2037,RET_nstor_off,35444,5347554881
2037,RET_stor_off,45924,0
2037,RET_stor_ret,185064,22374395029
2037,SERV_bus_off,192825,33196709365
2037,SERV_home_xxx,27432,459853448
2037,SERV_nonp_off_inst,124557,9077128631
2037,SERV_site_li,88830,7361493773
2037,SERV_stor_ret,91045,5107919434
2037,SERV_tech_off,281133,40234796089
2037,TRNS_trns_off,44144,0
2037,TRNS_trns_ware,64869,24845371193
2037,UTL_othr_off,14821,0
2037,UTL_othr_off_li,17870,14504308612
2037,WHSL_offc_off,24072,0
2037,WHSL_whsl_ware,74903,29460372228
2038,CNST_main_xxx,34899,6755250480
2038,CNST_nres_xxx,36479,5918895007
2038,CNST_offc_off,81437,0
2038,CNST_othr_xxx,43736,7295674978
2038,CNST_res_xxx,42473,11054139650
2038,ENGY_elec_hi,4061,24737909871
2038,ENGY_ngas_hi,696,2377865795
2038,ENGY_offc_off,20464,0
2038,ENGY_ptrl_hi,7422,7026260008
2038,ENT_ent_ret,82162,5843021432
2038,FIRE_fnin_off,116723,32585599336
2038,FIRE_real_off,124736,34524659726
2038,GOV_admn_gov,61939,17982520227
2038,GOV_offc_off,98822,0
2038,HIED_hied_off_inst,50604,4407313906
2038,HLTH_care_inst,89950,6939468194
2038,HLTH_hosp_hosp,101003,21153497272
2038,HLTH_othr_off_li,187795,29591400842
2038,HOSP_acc_acc,27472,3296430467
2038,HOSP_eat_ret_acc,244196,18316118484
2038,INFO_info_off,43992,0
2038,INFO_info_off_li,8987,26026073499
2038,K12_k12_k12,119007,20676550576
2038,K12_k12_off,39749,0
2038,MFG_food_hi,16066,13701025823
2038,MFG_food_li,16200,13701025823
2038,MFG_htec_hi,2848,19333146924
2038,MFG_htec_li,2613,19333146924
2038,MFG_hvtw_hi,17841,20698475678
2038,MFG_hvtw_li,17995,20698475678
2038,MFG_lvtw_hi,11137,17948588660
2038,MFG_offc_off,123055,0
2038,MFG_wdppr_hi,21578,10110520614
2038,RES_agmin_ag,60842,9410119976
2038,RES_forst_log,6450,1111459691
2038,RES_offc_off,39323,0
2038,RET_auto_ret,76015,11528565658
2038,RET_nstor_off,35773,5468648363
2038,RET_stor_off,46265,0
2038,RET_stor_ret,186435,22881055263
2038,SERV_bus_off,194603,33882340639
2038,SERV_home_xxx,27503,469351073
2038,SERV_nonp_off_inst,125335,9264603938
2038,SERV_site_li,89923,7512192547
2038,SERV_stor_ret,91495,5212756306
2038,SERV_tech_off,283407,41065789132
2038,TRNS_trns_off,43690,0
2038,TRNS_trns_ware,64201,25371251940
2038,UTL_othr_off,14887,0
2038,UTL_othr_off_li,17949,14809591907
2038,WHSL_offc_off,23948,0
2038,WHSL_whsl_ware,74518,30087780785
2039,CNST_main_xxx,35422,6848397444
2039,CNST_nres_xxx,37025,6021962080
2039,CNST_offc_off,82658,0
2039,CNST_othr_xxx,44391,7422716235
2039,CNST_res_xxx,43109,11095483646
2039,ENGY_elec_hi,4036,25258950674
2039,ENGY_ngas_hi,692,2427949456
2039,ENGY_offc_off,20352,0
2039,ENGY_ptrl_hi,7384,7176723399
2039,ENT_ent_ret,83016,5963018741
2039,FIRE_fnin_off,117113,33220556794
2039,FIRE_real_off,124342,35197401386
2039,GOV_admn_gov,62287,18351824715
2039,GOV_offc_off,99378,0
2039,HIED_hied_off_inst,50397,4492425553
2039,HLTH_care_inst,90764,7134854933
2039,HLTH_hosp_hosp,101917,21749092313
2039,HLTH_othr_off_li,189496,30424572368
2039,HOSP_acc_acc,27685,3364128795
2039,HOSP_eat_ret_acc,246088,18692274032
2039,INFO_info_off,44175,0
2039,INFO_info_off_li,9024,26518887744
2039,K12_k12_k12,118522,21075844865
2039,K12_k12_off,39587,0
2039,MFG_food_hi,16089,13937779815
2039,MFG_food_li,16223,13937779815
2039,MFG_htec_hi,2856,20249375694
2039,MFG_htec_li,2621,20249375694
2039,MFG_hvtw_hi,17820,21267500605
2039,MFG_hvtw_li,17973,21267500605
2039,MFG_lvtw_hi,11046,18249029614
2039,MFG_offc_off,123051,0
2039,MFG_wdppr_hi,21611,10212369934
2039,RES_agmin_ag,60757,9561873736
2039,RES_forst_log,6436,1128823266
2039,RES_offc_off,39265,0
2039,RET_auto_ret,76008,11775451228
2039,RET_nstor_off,36153,5590427754
2039,RET_stor_off,46646,0
2039,RET_stor_ret,187971,23390585369
2039,SERV_bus_off,196884,34578177502
2039,SERV_home_xxx,27566,478990070
2039,SERV_nonp_off_inst,126060,9454869805
2039,SERV_site_li,91217,7665268006
2039,SERV_stor_ret,91903,5319219322
2039,SERV_tech_off,285491,41909151465
2039,TRNS_trns_off,43205,0
2039,TRNS_trns_ware,63489,25905632474
2039,UTL_othr_off,14969,0
2039,UTL_othr_off_li,18048,15119721060
2039,WHSL_offc_off,23806,0
2039,WHSL_whsl_ware,74076,30731395712
2040,CNST_main_xxx,35961,6956867612
2040,CNST_nres_xxx,37589,6134181049
2040,CNST_offc_off,83917,0
2040,CNST_othr_xxx,45068,7561038190
2040,CNST_res_xxx,43766,11184033586
2040,ENGY_elec_hi,4013,25791074142
2040,ENGY_ngas_hi,688,2479098409
2040,ENGY_offc_off,20226,0
2040,ENGY_ptrl_hi,7337,7332824060
2040,ENT_ent_ret,83891,6083501404
2040,FIRE_fnin_off,117432,33827326445
2040,FIRE_real_off,124063,35840277876
2040,GOV_admn_gov,63332,18722622931
2040,GOV_offc_off,101045,0
2040,HIED_hied_off_inst,50176,4577117273
2040,HLTH_care_inst,91546,7325864067
2040,HLTH_hosp_hosp,102796,22331343153
2040,HLTH_othr_off_li,191129,31239076834
2040,HOSP_acc_acc,27839,3432100944
2040,HOSP_eat_ret_acc,247453,19069951019
2040,INFO_info_off,44415,0
2040,INFO_info_off_li,9073,26987723695
2040,K12_k12_k12,118000,21473169105
2040,K12_k12_off,39413,0
2040,MFG_food_hi,16106,14176282070
2040,MFG_food_li,16241,14176282070
2040,MFG_htec_hi,2866,21198254422
2040,MFG_htec_li,2630,21198254422
2040,MFG_hvtw_hi,17805,21855923695
2040,MFG_hvtw_li,17958,21855923695
2040,MFG_lvtw_hi,10975,18561852225
2040,MFG_offc_off,123169,0
2040,MFG_wdppr_hi,21802,10334083392
2040,RES_agmin_ag,60635,9717415085
2040,RES_forst_log,6443,1146575018
2040,RES_offc_off,39196,0
2040,RET_auto_ret,76021,12024963185
2040,RET_nstor_off,36461,5714747103
2040,RET_stor_off,46954,0
2040,RET_stor_ret,189214,23910742767
2040,SERV_bus_off,199414,35276828820
2040,SERV_home_xxx,27625,488668054
2040,SERV_nonp_off_inst,126753,9645905242
2040,SERV_site_li,92772,7817883735
2040,SERV_stor_ret,92295,5425582550
2040,SERV_tech_off,287561,42755924951
2040,TRNS_trns_off,42735,0
2040,TRNS_trns_ware,62798,26451379412
2040,UTL_othr_off,15082,0
2040,UTL_othr_off_li,18185,15435237197
2040,WHSL_offc_off,23639,0
2040,WHSL_whsl_ware,73556,31398447993
2041,CNST_main_xxx,36571,7071083882
2041,CNST_nres_xxx,38226,6248609061
2041,CNST_offc_off,85339,0
2041,CNST_othr_xxx,45831,7702083027
2041,CNST_res_xxx,44508,11296617336
2041,ENGY_elec_hi,3992,26331493128
2041,ENGY_ngas_hi,684,2531044747
2041,ENGY_offc_off,20119,0
2041,ENGY_ptrl_hi,7297,7492746470
2041,ENT_ent_ret,84620,6203801981
2041,FIRE_fnin_off,117832,34412099709
2041,FIRE_real_off,124066,36459849048
2041,GOV_admn_gov,63074,19020794435
2041,GOV_offc_off,100633,0
2041,HIED_hied_off_inst,49937,4659860131
2041,HLTH_care_inst,92317,7528933533
2041,HLTH_hosp_hosp,103661,22950357359
2041,HLTH_othr_off_li,192737,32105009178
2041,HOSP_acc_acc,28047,3499970366
2041,HOSP_eat_ret_acc,249307,19447057220
2041,INFO_info_off,44695,0
2041,INFO_info_off_li,9130,27472062534
2041,K12_k12_k12,117438,21861350412
2041,K12_k12_off,39225,0
2041,MFG_food_hi,16122,14415730427
2041,MFG_food_li,16257,14415730427
2041,MFG_htec_hi,2877,22156126053
2041,MFG_htec_li,2640,22156126053
2041,MFG_hvtw_hi,17802,22451312231
2041,MFG_hvtw_li,17955,22451312231
2041,MFG_lvtw_hi,10896,18864644309
2041,MFG_offc_off,123333,0
2041,MFG_wdppr_hi,22003,10443009100
2041,RES_agmin_ag,60517,9869051346
2041,RES_forst_log,6459,1164117486
2041,RES_offc_off,39135,0
2041,RET_auto_ret,75954,12276259115
2041,RET_nstor_off,36856,5841186130
2041,RET_stor_off,47349,0
2041,RET_stor_ret,190806,24439768986
2041,SERV_bus_off,201358,35974424262
2041,SERV_home_xxx,27684,498331411
2041,SERV_nonp_off_inst,127438,9836651966
2041,SERV_site_li,94342,7969529382
2041,SERV_stor_ret,92691,5531421509
2041,SERV_tech_off,289322,43601418703
2041,TRNS_trns_off,42365,0
2041,TRNS_trns_ware,62254,27005634251
2041,UTL_othr_off,15201,0
2041,UTL_othr_off_li,18328,15754466429
2041,WHSL_offc_off,23502,0
2041,WHSL_whsl_ware,73130,32081452156
2042,CNST_main_xxx,37154,7171578379
2042,CNST_nres_xxx,38836,6353634243
2042,CNST_offc_off,86701,0
2042,CNST_othr_xxx,46563,7831537865
2042,CNST_res_xxx,45218,11373180493
2042,ENGY_elec_hi,3972,26899021529
2042,ENGY_ngas_hi,681,2585596905
2042,ENGY_offc_off,20035,0
2042,ENGY_ptrl_hi,7270,7661599978
2042,ENT_ent_ret,85353,6329927432
2042,FIRE_fnin_off,118366,35017307466
2042,FIRE_real_off,124083,37101070701
2042,GOV_admn_gov,63433,19407493798
2042,GOV_offc_off,101207,0
2042,HIED_hied_off_inst,49755,4748719703
2042,HLTH_care_inst,93071,7742148027
2042,HLTH_hosp_hosp,104508,23600296533
2042,HLTH_othr_off_li,194312,33014202130
2042,HOSP_acc_acc,28193,3571125980
2042,HOSP_eat_ret_acc,250607,19842422655
2042,INFO_info_off,44990,0
2042,INFO_info_off_li,9190,27985517696
2042,K12_k12_k12,117010,22278227786
2042,K12_k12_off,39082,0
2042,MFG_food_hi,16132,14658430079
2042,MFG_food_li,16267,14658430079
2042,MFG_htec_hi,2889,23059155655
2042,MFG_htec_li,2651,23059155655
2042,MFG_hvtw_hi,17796,23071991471
2042,MFG_hvtw_li,17949,23071991471
2042,MFG_lvtw_hi,10811,19177672652
2042,MFG_offc_off,123348,0
2042,MFG_wdppr_hi,21923,10553131784
2042,RES_agmin_ag,60423,10024545606
2042,RES_forst_log,6468,1181771632
2042,RES_offc_off,39084,0
2042,RET_auto_ret,75869,12536267690
2042,RET_nstor_off,37180,5970922334
2042,RET_stor_off,47674,0
2042,RET_stor_ret,192116,24982590732
2042,SERV_bus_off,203823,36705796814
2042,SERV_home_xxx,27758,508462662
2042,SERV_nonp_off_inst,128144,10036634520
2042,SERV_site_li,95958,8128241198
2042,SERV_stor_ret,93114,5642249229
2042,SERV_tech_off,291234,44487850704
2042,TRNS_trns_off,42118,0
2042,TRNS_trns_ware,61891,27587692563
2042,UTL_othr_off,15325,0
2042,UTL_othr_off_li,18478,16089586584
2042,WHSL_offc_off,23406,0
2042,WHSL_whsl_ware,72833,32802353528
2043,CNST_main_xxx,37779,7292952487
2043,CNST_nres_xxx,39490,6470521204
2043,CNST_offc_off,88159,0
2043,CNST_othr_xxx,47346,7975613621
2043,CNST_res_xxx,45979,11517219051
2043,ENGY_elec_hi,3952,27497630437
2043,ENGY_ngas_hi,677,2643136594
2043,ENGY_offc_off,19951,0
2043,ENGY_ptrl_hi,7242,7837759772
2043,ENT_ent_ret,86059,6460451206
2043,FIRE_fnin_off,118964,35637990262
2043,FIRE_real_off,124231,37758688261
2043,GOV_admn_gov,63804,19807678376
2043,GOV_offc_off,101798,0
2043,HIED_hied_off_inst,49587,4839631067
2043,HLTH_care_inst,93815,7954299182
2043,HLTH_hosp_hosp,105343,24246994341
2043,HLTH_othr_off_li,195865,33918860769
2043,HOSP_acc_acc,28386,3644762976
2043,HOSP_eat_ret_acc,252316,20251575512
2043,INFO_info_off,45279,0
2043,INFO_info_off_li,9250,28510511842
2043,K12_k12_k12,116616,22704730971
2043,K12_k12_off,38950,0
2043,MFG_food_hi,16141,14904166831
2043,MFG_food_li,16276,14904166831
2043,MFG_htec_hi,2902,23870677496
2043,MFG_htec_li,2663,23870677496
2043,MFG_hvtw_hi,17792,23703365335
2043,MFG_hvtw_li,17945,23703365335
2043,MFG_lvtw_hi,10743,19506202880
2043,MFG_offc_off,123449,0
2043,MFG_wdppr_hi,21955,10684244413
2043,RES_agmin_ag,60348,10183966044
2043,RES_forst_log,6492,1199922937
2043,RES_offc_off,39053,0
2043,RET_auto_ret,75761,12804169391
2043,RET_nstor_off,37599,6104284185
2043,RET_stor_off,48094,0
2043,RET_stor_ret,193806,25540582337
2043,SERV_bus_off,205920,37462674233
2043,SERV_home_xxx,27826,518947216
2043,SERV_nonp_off_inst,128831,10243590988
2043,SERV_site_li,97518,8292290213
2043,SERV_stor_ret,93524,5756844707
2043,SERV_tech_off,293197,45405194899
2043,TRNS_trns_off,41884,0
2043,TRNS_trns_ware,61548,28201627106
2043,UTL_othr_off,15444,0
2043,UTL_othr_off_li,18620,16441591378
2043,WHSL_offc_off,23312,0
2043,WHSL_whsl_ware,72539,33554971142
2044,CNST_main_xxx,38518,7428157988
2044,CNST_nres_xxx,40262,6591529037
2044,CNST_offc_off,89883,0
2044,CNST_othr_xxx,48272,8124768797
2044,CNST_res_xxx,46878,11725304564
2044,ENGY_elec_hi,3934,28119733643
2044,ENGY_ngas_hi,674,2702934611
2044,ENGY_offc_off,19877,0
2044,ENGY_ptrl_hi,7219,8020711192
2044,ENT_ent_ret,86757,6591927480
2044,FIRE_fnin_off,119664,36279170728
2044,FIRE_real_off,124527,38438023239
2044,GOV_admn_gov,64163,20210783307
2044,GOV_offc_off,102371,0
2044,HIED_hied_off_inst,49360,4924946637
2044,HLTH_care_inst,94616,8172268856
2044,HLTH_hosp_hosp,106242,24911428673
2044,HLTH_othr_off_li,197537,34848330842
2044,HOSP_acc_acc,28516,3718937339
2044,HOSP_eat_ret_acc,253472,20663714168
2044,INFO_info_off,45576,0
2044,INFO_info_off_li,9310,29041208880
2044,K12_k12_k12,116083,23104981947
2044,K12_k12_off,38772,0
2044,MFG_food_hi,16133,15153549486
2044,MFG_food_li,16268,15153549486
2044,MFG_htec_hi,2915,24694873992
2044,MFG_htec_li,2675,24694873992
2044,MFG_hvtw_hi,17781,24362095109
2044,MFG_hvtw_li,17933,24362095109
2044,MFG_lvtw_hi,10676,19867181907
2044,MFG_offc_off,123595,0
2044,MFG_wdppr_hi,22161,10851254859
2044,RES_agmin_ag,60289,10351755787
2044,RES_forst_log,6541,1218576490
2044,RES_offc_off,39043,0
2044,RET_auto_ret,75724,13077637778
2044,RET_nstor_off,37950,6241411628
2044,RET_stor_off,48444,0
2044,RET_stor_ret,195216,26114329336
2044,SERV_bus_off,208207,38225074976
2044,SERV_home_xxx,27884,529508281
2044,SERV_nonp_off_inst,129536,10452057723
2044,SERV_site_li,99110,8458096518
2044,SERV_stor_ret,93939,5872551826
2044,SERV_tech_off,295450,46329233426
2044,TRNS_trns_off,41672,0
2044,TRNS_trns_ware,61236,28839657452
2044,UTL_othr_off,15570,0
2044,UTL_othr_off_li,18772,16804971407
2044,WHSL_offc_off,23230,0
2044,WHSL_whsl_ware,72283,34336638323
2045,CNST_main_xxx,39335,7570032627
2045,CNST_nres_xxx,41115,6713467590
2045,CNST_offc_off,91788,0
2045,CNST_othr_xxx,49295,8275071183
2045,CNST_res_xxx,47871,11969741101
2045,ENGY_elec_hi,3918,28766554646
2045,ENGY_ngas_hi,671,2765108559
2045,ENGY_offc_off,19807,0
2045,ENGY_ptrl_hi,7195,8208417696
2045,ENT_ent_ret,87488,6726848322
2045,FIRE_fnin_off,120446,36954698831
2045,FIRE_real_off,124866,39153749768
2045,GOV_admn_gov,64529,20624449250
2045,GOV_offc_off,102956,0
2045,HIED_hied_off_inst,49117,5010192139
2045,HLTH_care_inst,95430,8404365841
2045,HLTH_hosp_hosp,107157,25618927115
2045,HLTH_othr_off_li,199238,35838042837
2045,HOSP_acc_acc,28696,3795055009
2045,HOSP_eat_ret_acc,255072,21086650513
2045,INFO_info_off,45839,0
2045,INFO_info_off_li,9364,29554927974
2045,K12_k12_k12,115510,23504904203
2045,K12_k12_off,38581,0
2045,MFG_food_hi,16128,15405988845
2045,MFG_food_li,16263,15405988845
2045,MFG_htec_hi,2930,25327699543
2045,MFG_htec_li,2688,25327699543
2045,MFG_hvtw_hi,17772,25014327183
2045,MFG_hvtw_li,17925,25014327183
2045,MFG_lvtw_hi,10618,20240250825
2045,MFG_offc_off,123808,0
2045,MFG_wdppr_hi,22444,11034883391
2045,RES_agmin_ag,60246,10524028771
2045,RES_forst_log,6602,1237670913
2045,RES_offc_off,39051,0
2045,RET_auto_ret,75688,13353976781
2045,RET_nstor_off,38385,6378052382
2045,RET_stor_off,48880,0
2045,RET_stor_ret,196973,26686040013
2045,SERV_bus_off,210258,39007449981
2045,SERV_home_xxx,27934,540346037
2045,SERV_nonp_off_inst,130232,10665986112
2045,SERV_site_li,100648,8628862412
2045,SERV_stor_ret,94344,5991593017
2045,SERV_tech_off,297319,47277480990
2045,TRNS_trns_off,41468,0
2045,TRNS_trns_ware,60935,29503038421
2045,UTL_othr_off,15694,0
2045,UTL_othr_off_li,18922,17181748286
2045,WHSL_offc_off,23149,0
2045,WHSL_whsl_ware,72033,35139306972
2046,CNST_main_xxx,40168,7706755355
2046,CNST_nres_xxx,41987,6831596880
2046,CNST_offc_off,93734,0
2046,CNST_othr_xxx,50340,8420678244
2046,CNST_res_xxx,48886,12202097750
2046,ENGY_elec_hi,3905,29419469400
2046,ENGY_ngas_hi,669,2827868254
2046,ENGY_offc_off,19750,0
2046,ENGY_ptrl_hi,7176,8400145499
2046,ENT_ent_ret,88284,6864300789
2046,FIRE_fnin_off,121278,37656512389
2046,FIRE_real_off,125205,39897325911
2046,GOV_admn_gov,64895,21045877133
2046,GOV_offc_off,103539,0
2046,HIED_hied_off_inst,48877,5094270158
2046,HLTH_care_inst,96373,8643368890
2046,HLTH_hosp_hosp,108215,26347477228
2046,HLTH_othr_off_li,201205,36857203789
2046,HOSP_acc_acc,28826,3872600934
2046,HOSP_eat_ret_acc,256234,21517522744
2046,INFO_info_off,46076,0
2046,INFO_info_off_li,9412,30068721067
2046,K12_k12_k12,114946,23899349314
2046,K12_k12_off,38393,0
2046,MFG_food_hi,16112,15657489203
2046,MFG_food_li,16247,15657489203
2046,MFG_htec_hi,2944,25719815707
2046,MFG_htec_li,2702,25719815707
2046,MFG_hvtw_hi,17761,25660796378
2046,MFG_hvtw_li,17914,25660796378
2046,MFG_lvtw_hi,10562,20628227549
2046,MFG_offc_off,123961,0
2046,MFG_wdppr_hi,22638,11226272470
2046,RES_agmin_ag,60234,10700006072
2046,RES_forst_log,6658,1257041537
2046,RES_offc_off,39073,0
2046,RET_auto_ret,75697,13634305658
2046,RET_nstor_off,38764,6515940163
2046,RET_stor_off,49265,0
2046,RET_stor_ret,198525,27262968301
2046,SERV_bus_off,212298,39804505303
2046,SERV_home_xxx,27990,551387151
2046,SERV_nonp_off_inst,131034,10883928607
2046,SERV_site_li,102214,8803309938
2046,SERV_stor_ret,94808,6113102582
2046,SERV_tech_off,299111,48243521269
2046,TRNS_trns_off,41284,0
2046,TRNS_trns_ware,60666,30172669154
2046,UTL_othr_off,15827,0
2046,UTL_othr_off_li,19082,17562812419
2046,WHSL_offc_off,23082,0
2046,WHSL_whsl_ware,71823,35958549231
2047,CNST_main_xxx,40967,7836515380
2047,CNST_nres_xxx,42822,6947368006
2047,CNST_offc_off,95597,0
2047,CNST_othr_xxx,51341,8563378615
2047,CNST_res_xxx,49858,12403682359
2047,ENGY_elec_hi,3892,30081810879
2047,ENGY_ngas_hi,667,2891534067
2047,ENGY_offc_off,19689,0
2047,ENGY_ptrl_hi,7155,8596601865
2047,ENT_ent_ret,89115,7007073313
2047,FIRE_fnin_off,122036,38381522711
2047,FIRE_real_off,125438,40665479181
2047,GOV_admn_gov,65251,21483616254
2047,GOV_offc_off,104106,0
2047,HIED_hied_off_inst,48649,5183871488
2047,HLTH_care_inst,97305,8886836138
2047,HLTH_hosp_hosp,109262,27089635507
2047,HLTH_othr_off_li,203152,37895401060
2047,HOSP_acc_acc,28993,3953148250
2047,HOSP_eat_ret_acc,257719,21965071755
2047,INFO_info_off,46293,0
2047,INFO_info_off_li,9457,30631622672
2047,K12_k12_k12,114409,24319706580
2047,K12_k12_off,38213,0
2047,MFG_food_hi,16109,15912219259
2047,MFG_food_li,16244,15912219259
2047,MFG_htec_hi,2959,26152766124
2047,MFG_htec_li,2715,26152766124
2047,MFG_hvtw_hi,17745,26325034271
2047,MFG_hvtw_li,17898,26325034271
2047,MFG_lvtw_hi,10506,21013376936
2047,MFG_offc_off,124071,0
2047,MFG_wdppr_hi,22728,11399515199
2047,RES_agmin_ag,60178,10876151891
2047,RES_forst_log,6695,1276688060
2047,RES_offc_off,39059,0
2047,RET_auto_ret,75649,13921108057
2047,RET_nstor_off,39210,6655461379
2047,RET_stor_off,49716,0
2047,RET_stor_ret,200341,27846730951
2047,SERV_bus_off,214339,40632410410
2047,SERV_home_xxx,28042,562855607
2047,SERV_nonp_off_inst,131820,11110306501
2047,SERV_site_li,103729,8984370256
2047,SERV_stor_ret,95257,6239246730
2047,SERV_tech_off,300902,49246951844
2047,TRNS_trns_off,41091,0
2047,TRNS_trns_ware,60382,30851967956
2047,UTL_othr_off,15954,0
2047,UTL_othr_off_li,19235,17951330144
2047,WHSL_offc_off,23008,0
2047,WHSL_whsl_ware,71595,36797461291
2048,CNST_main_xxx,41743,7965482894
2048,CNST_nres_xxx,43633,7065886039
2048,CNST_offc_off,97410,0
2048,CNST_othr_xxx,52314,8709464843
2048,CNST_res_xxx,50803,12586151280
2048,ENGY_elec_hi,3880,30762454708
2048,ENGY_ngas_hi,665,2956959145
2048,ENGY_offc_off,19631,0
2048,ENGY_ptrl_hi,7134,8794217638
2048,ENT_ent_ret,89938,7152820748
2048,FIRE_fnin_off,122700,39109372522
2048,FIRE_real_off,125622,41436640908
2048,GOV_admn_gov,65587,21930476424
2048,GOV_offc_off,104643,0
2048,HIED_hied_off_inst,48488,5279569237
2048,HLTH_care_inst,98213,9127664668
2048,HLTH_hosp_hosp,110282,27823750213
2048,HLTH_othr_off_li,205048,38922346261
